vib,modality,vision,par_id,traj_ind,x,y
vib,limb,preview,3,50,-269.9499571,146.0736714
vib,limb,preview,3,55,-262.9519429,151.1440929
vib,limb,preview,3,60,-251.8966786,158.8243286
vib,limb,preview,3,65,-244.1265214,164.1548571
vib,limb,preview,3,70,-237.5198429,168.8277357
vib,limb,preview,3,75,-233.3995857,172.0360214
vib,limb,preview,3,80,-230.9643071,174.1188
vib,limb,preview,3,85,-229.9795143,175.6850786
vib,limb,preview,3,90,-230.1075429,176.6847
vib,limb,preview,3,95,-230.4576714,177.5786214
vib,limb,preview,3,100,-231.1017786,178.2022143
vib,limb,preview,4,0,-412.5321333,12.518775
vib,limb,preview,4,5,-405.8428083,18.91543333
vib,limb,preview,4,10,-395.3273667,32.30575
vib,limb,preview,4,15,-383.5058917,48.20675
vib,limb,preview,4,20,-373.3401583,61.08576667
vib,limb,preview,4,25,-356.6918917,80.93610833
vib,limb,preview,4,30,-339.8870917,99.75758333
vib,limb,preview,4,35,-323.7238,116.1695
vib,limb,preview,4,40,-304.8054417,132.675375
vib,limb,preview,4,45,-287.499225,145.974275
vib,limb,preview,4,50,-269.729525,157.9153917
vib,limb,preview,4,55,-264.0196333,161.4797917
vib,limb,preview,4,60,-252.9291333,168.1784
vib,limb,preview,4,65,-243.9620583,173.1017
vib,limb,preview,4,70,-236.9615417,176.8097917
vib,limb,preview,4,75,-231.5536583,179.4842667
vib,limb,preview,4,80,-226.594375,182.088875
vib,limb,preview,4,85,-223.8016083,183.8932917
vib,limb,preview,4,90,-220.5887667,186.0763333
vib,limb,preview,4,95,-218.6937167,187.4282917
vib,limb,preview,4,100,-217.2803833,188.436825
vib,limb,preview,6,0,-403.8900818,9.755481818
vib,limb,preview,6,5,-400.6641545,20.87257273
vib,limb,preview,6,10,-397.5873727,28.75776364
vib,limb,preview,6,15,-391.8081,40.2528
vib,limb,preview,6,20,-379.4896727,60.08957273
vib,limb,preview,6,25,-365.0505273,79.80204545
vib,limb,preview,6,30,-350.0564091,96.98980909
vib,limb,preview,6,35,-333.7934182,112.5941818
vib,limb,preview,6,40,-319.5253545,125.5013182
vib,limb,preview,6,45,-304.0288,137.7099636
vib,limb,preview,6,50,-283.8846091,152.1746727
vib,limb,preview,6,55,-274.4910909,158.2933909
vib,limb,preview,6,60,-263.5487909,164.7009545
vib,limb,preview,6,65,-253.7667727,170.1632545
vib,limb,preview,6,70,-243.7014545,175.3335455
vib,limb,preview,6,75,-235.7553091,178.8314364
vib,limb,preview,6,80,-231.8333545,180.1962182
vib,limb,preview,6,85,-226.6276091,181.9011273
vib,limb,preview,6,90,-222.5268182,182.2223909
vib,limb,preview,6,95,-221.8324364,182.0651636
vib,limb,preview,6,100,-219.6580273,181.9187818
vib,limb,preview,7,0,-402.3742857,8.232814286
vib,limb,preview,7,5,-400.7396786,12.39640714
vib,limb,preview,7,10,-394.9865071,22.4633
vib,limb,preview,7,15,-387.7909143,33.97393571
vib,limb,preview,7,20,-380.2579786,45.09457143
vib,limb,preview,7,25,-368.6720357,60.81338571
vib,limb,preview,7,30,-361.0797429,70.26913571
vib,limb,preview,7,35,-347.0873,86.32250714
vib,limb,preview,7,40,-333.3402643,100.6309429
vib,limb,preview,7,45,-317.6759214,115.3566714
vib,limb,preview,7,50,-300.6095786,129.8990357
vib,limb,preview,7,55,-291.4893071,136.9956357
vib,limb,preview,7,60,-277.0247071,148.0256429
vib,limb,preview,7,65,-265.2880143,156.5596357
vib,limb,preview,7,70,-254.3007214,164.1849071
vib,limb,preview,7,75,-245.0236357,170.1719857
vib,limb,preview,7,80,-240.6876286,172.9085357
vib,limb,preview,7,85,-235.8711,175.7880857
vib,limb,preview,7,90,-231.6948214,178.1279429
vib,limb,preview,7,95,-228.9512643,179.6056571
vib,limb,preview,7,100,-227.8069071,180.5513786
vib,limb,preview,8,0,-397.2294692,8.332869231
vib,limb,preview,8,5,-390.8097308,18.60646154
vib,limb,preview,8,10,-383.1731,29.43528462
vib,limb,preview,8,15,-374.7472769,40.4771
vib,limb,preview,8,20,-366.5251538,50.50205385
vib,limb,preview,8,25,-351.9127385,66.93006923
vib,limb,preview,8,30,-336.5922538,82.68974615
vib,limb,preview,8,35,-321.0491385,98.04981538
vib,limb,preview,8,40,-305.7742692,112.6467538
vib,limb,preview,8,45,-289.6350231,127.3092769
vib,limb,preview,8,50,-272.7862077,141.8133692
vib,limb,preview,8,55,-264.8701154,148.4079615
vib,limb,preview,8,60,-252.7006462,158.3801769
vib,limb,preview,8,65,-243.6030308,165.8532462
vib,limb,preview,8,70,-235.3885077,172.7731077
vib,limb,preview,8,75,-229.7045846,177.2531769
vib,limb,preview,8,80,-226.2599385,180.2236846
vib,limb,preview,8,85,-224.0564,182.3926615
vib,limb,preview,8,90,-221.5910077,183.9662846
vib,limb,preview,8,95,-219.5430846,184.8156923
vib,limb,preview,8,100,-219.0406692,185.9096308
vib,limb,preview,9,0,-399.8022667,-5.313493333
vib,limb,preview,9,5,-395.3705533,1.431372
vib,limb,preview,9,10,-390.16556,9.636126667
vib,limb,preview,9,15,-385.1456867,17.61886
vib,limb,preview,9,20,-377.4934733,29.20496
vib,limb,preview,9,25,-367.8764,42.83364
vib,limb,preview,9,30,-356.2349267,57.57085333
vib,limb,preview,9,35,-345.3839,69.89567333
vib,limb,preview,9,40,-332.3157933,83.37563333
vib,limb,preview,9,45,-315.9174267,98.42871333
vib,limb,preview,9,50,-298.32066,112.6387667
vib,limb,preview,9,55,-293.28178,116.29254
vib,limb,preview,9,60,-277.4895933,127.4403067
vib,limb,preview,9,65,-264.8098,135.49582
vib,limb,preview,9,70,-251.33584,143.1053133
vib,limb,preview,9,75,-242.3803667,147.6852933
vib,limb,preview,9,80,-233.4339933,151.83452
vib,limb,preview,9,85,-226.5651867,154.80882
vib,limb,preview,9,90,-221.6055733,157.6327067
vib,limb,preview,9,95,-218.9876867,159.27744
vib,limb,preview,9,100,-217.0421467,161.2533933
vib,limb,preview,10,0,-405.1248667,37.20054
vib,limb,preview,10,5,-402.88878,41.33625333
vib,limb,preview,10,10,-397.98526,47.91505333
vib,limb,preview,10,15,-390.1868067,58.79151333
vib,limb,preview,10,20,-379.6533333,72.64274
vib,limb,preview,10,25,-369.7271667,85.05683333
vib,limb,preview,10,30,-353.7175067,103.1494333
vib,limb,preview,10,35,-341.2627,115.7547667
vib,limb,preview,10,40,-328.5370533,127.3409
vib,limb,preview,10,45,-310.3427867,142.3293733
vib,limb,preview,10,50,-290.82876,156.60924
vib,limb,preview,10,55,-289.49062,157.57854
vib,limb,preview,10,60,-272.4361067,168.68346
vib,limb,preview,10,65,-261.9783867,174.9476467
vib,limb,preview,10,70,-247.8154467,182.6798667
vib,limb,preview,10,75,-240.4327133,186.08286
vib,limb,preview,10,80,-235.8992467,188.32636
vib,limb,preview,10,85,-229.50646,190.9476333
vib,limb,preview,10,90,-225.7015333,193.4938267
vib,limb,preview,10,95,-225.4659333,193.69052
vib,limb,preview,10,100,-224.2518933,195.4740733
vib,limb,preview,11,0,-401.6751714,15.96520714
vib,limb,preview,11,5,-396.7172,22.10127143
vib,limb,preview,11,10,-396.7172,22.10127143
vib,limb,preview,11,15,-386.12105,35.40301429
vib,limb,preview,11,20,-383.8037643,38.67295
vib,limb,preview,11,25,-368.9908786,58.49625714
vib,limb,preview,11,30,-361.5847214,69.00013571
vib,limb,preview,11,35,-345.7351571,88.87207143
vib,limb,preview,11,40,-338.1474357,99.00635714
vib,limb,preview,11,45,-322.4161429,116.3712571
vib,limb,preview,11,50,-303.2024,136.1876429
vib,limb,preview,11,55,-289.5304143,148.9716714
vib,limb,preview,11,60,-278.9246143,157.0832714
vib,limb,preview,11,65,-266.1721214,166.5710214
vib,limb,preview,11,70,-255.289,172.9856214
vib,limb,preview,11,75,-241.7349214,180.5257571
vib,limb,preview,11,80,-231.1225214,185.2207
vib,limb,preview,11,85,-225.9447357,188.2284571
vib,limb,preview,11,90,-217.4033,191.8973214
vib,limb,preview,11,95,-216.2700357,193.5632857
vib,limb,preview,11,100,-214.0000857,196.8339857
vib,limb,preview,12,0,-404.8319714,20.98888571
vib,limb,preview,12,5,-403.8637071,25.49734286
vib,limb,preview,12,10,-400.8159643,33.59565
vib,limb,preview,12,15,-396.8865571,41.7571
vib,limb,preview,12,20,-392.5123643,49.33391429
vib,limb,preview,12,25,-384.1913143,62.80528571
vib,limb,preview,12,30,-376.5478357,74.05427143
vib,limb,preview,12,35,-365.5336214,89.02574286
vib,limb,preview,12,40,-356.1484429,100.93895
vib,limb,preview,12,45,-343.0808357,116.0416929
vib,limb,preview,12,50,-329.0944214,130.8000286
vib,limb,preview,12,55,-320.0436429,139.6906714
vib,limb,preview,12,60,-305.5810857,152.8169571
vib,limb,preview,12,65,-294.383,162.0410214
vib,limb,preview,12,70,-280.2091214,172.35145
vib,limb,preview,12,75,-266.6246143,180.4833286
vib,limb,preview,12,80,-256.6340429,185.50095
vib,limb,preview,12,85,-249.1857,187.8248786
vib,limb,preview,12,90,-241.4812857,189.1887143
vib,limb,preview,12,95,-234.0916786,189.7710214
vib,limb,preview,12,100,-231.3022357,191.7105071
vib,limb,preview,13,0,-402.5145643,21.03060714
vib,limb,preview,13,5,-399.0427286,29.06145714
vib,limb,preview,13,10,-394.0148429,39.17174286
vib,limb,preview,13,15,-389.3937929,46.93941429
vib,limb,preview,13,20,-381.6353643,59.12923571
vib,limb,preview,13,25,-370.48645,74.73849286
vib,limb,preview,13,30,-359.5785786,88.52168571
vib,limb,preview,13,35,-347.2136071,102.84225
vib,limb,preview,13,40,-337.9037857,112.8075786
vib,limb,preview,13,45,-323.6499714,126.6375
vib,limb,preview,13,50,-309.5356643,138.93335
vib,limb,preview,13,55,-300.8118929,146.15525
vib,limb,preview,13,60,-287.5564857,156.2422929
vib,limb,preview,13,65,-278.73795,162.4980286
vib,limb,preview,13,70,-266.7237429,170.4075429
vib,limb,preview,13,75,-256.7866714,176.1829643
vib,limb,preview,13,80,-248.8627429,179.8555429
vib,limb,preview,13,85,-242.2882286,182.4424143
vib,limb,preview,13,90,-238.2001929,183.6781714
vib,limb,preview,13,95,-233.8608,184.1273929
vib,limb,preview,13,100,-231.6549071,184.7929214
vib,limb,preview,14,0,-394.3366538,10.37742308
vib,limb,preview,14,5,-391.1234385,17.67482308
vib,limb,preview,14,10,-386.0845154,28.15749231
vib,limb,preview,14,15,-379.3278462,41.24097692
vib,limb,preview,14,20,-366.9855462,61.39641538
vib,limb,preview,14,25,-352.8655385,80.87201538
vib,limb,preview,14,30,-340.8833538,94.9398
vib,limb,preview,14,35,-325.5763385,111.4930385
vib,limb,preview,14,40,-309.2821692,125.9523692
vib,limb,preview,14,45,-292.8239615,138.6087615
vib,limb,preview,14,50,-272.9837923,151.4437538
vib,limb,preview,14,55,-262.6298462,156.9326615
vib,limb,preview,14,60,-249.4060385,163.1294154
vib,limb,preview,14,65,-238.7474692,167.7021692
vib,limb,preview,14,70,-228.9227,172.1971692
vib,limb,preview,14,75,-223.2810615,174.3426077
vib,limb,preview,14,80,-222.1508923,175.0938846
vib,limb,preview,14,85,-219.6713538,176.2375615
vib,limb,preview,14,90,-219.4493538,177.6239231
vib,limb,preview,14,95,-220.4691231,177.7823154
vib,limb,preview,14,100,-220.5803308,178.6577462
vib,limb,preview,15,0,-399.9130929,37.70244286
vib,limb,preview,15,5,-391.7871071,46.95772857
vib,limb,preview,15,10,-381.6284786,60.39442143
vib,limb,preview,15,15,-373.0017143,72.23062143
vib,limb,preview,15,20,-356.7672,92.03558571
vib,limb,preview,15,25,-334.3927143,115.9008071
vib,limb,preview,15,30,-318.5639214,129.8089071
vib,limb,preview,15,35,-296.0465,148.1269786
vib,limb,preview,15,40,-283.1778429,157.6574929
vib,limb,preview,15,45,-265.9962,169.3031929
vib,limb,preview,15,50,-249.8714429,179.1162857
vib,limb,preview,15,55,-239.3493429,184.9627714
vib,limb,preview,15,60,-231.3982143,189.2575786
vib,limb,preview,15,65,-227.2598643,191.6247714
vib,limb,preview,15,70,-222.4021786,194.4987143
vib,limb,preview,15,75,-219.1390929,196.75145
vib,limb,preview,15,80,-218.0398786,198.1788429
vib,limb,preview,15,85,-216.4071071,200.2803786
vib,limb,preview,15,90,-215.7763357,201.7604357
vib,limb,preview,15,95,-215.1078786,204.1259286
vib,limb,preview,15,100,-214.7154643,205.8146071
vib,limb,preview,16,0,-391.8592857,21.34585
vib,limb,preview,16,5,-391.4415571,23.18992143
vib,limb,preview,16,10,-388.5813143,27.13412857
vib,limb,preview,16,15,-381.8514714,34.92567143
vib,limb,preview,16,20,-373.7618643,44.40201429
vib,limb,preview,16,25,-360.9150429,60.89239286
vib,limb,preview,16,30,-350.2391143,74.41855714
vib,limb,preview,16,35,-336.1390571,91.82833571
vib,limb,preview,16,40,-322.7918214,106.3611214
vib,limb,preview,16,45,-308.5919643,121.1689571
vib,limb,preview,16,50,-290.9875786,137.8758286
vib,limb,preview,16,55,-278.6013,148.4212857
vib,limb,preview,16,60,-264.9261143,159.5423143
vib,limb,preview,16,65,-254.33805,167.10015
vib,limb,preview,16,70,-240.21055,176.5742214
vib,limb,preview,16,75,-229.1789286,183.2397429
vib,limb,preview,16,80,-222.1147,187.0773071
vib,limb,preview,16,85,-217.15505,190.0270929
vib,limb,preview,16,90,-214.2906571,191.9582143
vib,limb,preview,16,95,-212.8892857,194.1008214
vib,limb,preview,16,100,-212.0280857,196.1791286
vib,limb,full,2,0,-409.3853917,11.21879167
vib,limb,full,2,5,-408.6085833,14.33433333
vib,limb,full,2,10,-402.5791583,26.92155833
vib,limb,full,2,15,-398.2552917,36.16511667
vib,limb,full,2,20,-389.9132,53.397825
vib,limb,full,2,25,-376.737675,75.58479167
vib,limb,full,2,30,-361.8895,95.11363333
vib,limb,full,2,35,-348.9194167,109.1584917
vib,limb,full,2,40,-336.2189083,122.5562667
vib,limb,full,2,45,-318.1752417,138.6040333
vib,limb,full,2,50,-298.546775,153.4531083
vib,limb,full,2,55,-289.6731833,158.7019583
vib,limb,full,2,60,-272.8451667,168.581725
vib,limb,full,2,65,-261.570675,174.4380167
vib,limb,full,2,70,-249.0044833,179.4066333
vib,limb,full,2,75,-243.2585417,181.1693083
vib,limb,full,2,80,-236.3465333,183.5175167
vib,limb,full,2,85,-231.8688417,184.959725
vib,limb,full,2,90,-228.8577167,185.5219333
vib,limb,full,2,95,-227.4071,186.7164833
vib,limb,full,2,100,-225.816025,188.0675833
vib,limb,full,3,0,-407.5213933,1.5123434
vib,limb,full,3,5,-405.6656267,4.2386
vib,limb,full,3,10,-399.19144,13.64456
vib,limb,full,3,15,-390.39078,26.65282667
vib,limb,full,3,20,-377.79674,43.92974
vib,limb,full,3,25,-359.1403733,66.92065333
vib,limb,full,3,30,-342.9883933,84.78542
vib,limb,full,3,35,-326.0685733,101.4555267
vib,limb,full,3,40,-307.7712933,117.7985333
vib,limb,full,3,45,-290.5253,131.7654133
vib,limb,full,3,50,-273.86142,144.3329533
vib,limb,full,3,55,-268.03046,148.5714867
vib,limb,full,3,60,-256.4023,156.72288
vib,limb,full,3,65,-247.1464,163.1562467
vib,limb,full,3,70,-239.988,168.1467667
vib,limb,full,3,75,-234.5858667,172.05518
vib,limb,full,3,80,-231.2347733,174.6361333
vib,limb,full,3,85,-229.5905067,176.2977
vib,limb,full,3,90,-228.4657133,178.0128733
vib,limb,full,3,95,-228.1531067,179.2256467
vib,limb,full,3,100,-227.7541333,180.3330333
vib,limb,full,4,0,-414.15768,11.79009333
vib,limb,full,4,5,-408.8521267,17.00604
vib,limb,full,4,10,-400.11786,28.41779333
vib,limb,full,4,15,-389.4383,43.27258667
vib,limb,full,4,20,-379.0048933,56.89350667
vib,limb,full,4,25,-362.3788333,77.09262667
vib,limb,full,4,30,-348.71226,92.78208
vib,limb,full,4,35,-332.58678,110.10632
vib,limb,full,4,40,-316.1781867,126.05158
vib,limb,full,4,45,-300.2941267,140.0646667
vib,limb,full,4,50,-284.3715533,152.6030467
vib,limb,full,4,55,-278.0053133,156.9902133
vib,limb,full,4,60,-266.5933733,165.0589533
vib,limb,full,4,65,-257.2388267,170.9622667
vib,limb,full,4,70,-249.0485933,175.7371133
vib,limb,full,4,75,-242.1018867,179.3619
vib,limb,full,4,80,-236.6963733,181.8886133
vib,limb,full,4,85,-233.6016533,183.1768667
vib,limb,full,4,90,-230.18358,184.7391333
vib,limb,full,4,95,-227.3604133,185.6439533
vib,limb,full,4,100,-225.8603733,186.22842
vib,limb,full,6,0,-403.1637214,10.19206429
vib,limb,full,6,5,-399.8797286,19.63959286
vib,limb,full,6,10,-395.3715643,30.04412857
vib,limb,full,6,15,-388.6491714,43.36712143
vib,limb,full,6,20,-378.9298929,59.33342143
vib,limb,full,6,25,-361.9217286,82.6252
vib,limb,full,6,30,-350.3454643,95.31503571
vib,limb,full,6,35,-335.5387571,110.5446071
vib,limb,full,6,40,-315.9662929,127.5003286
vib,limb,full,6,45,-299.4130643,140.5342214
vib,limb,full,6,50,-279.4724071,154.4889
vib,limb,full,6,55,-273.0208929,158.6797357
vib,limb,full,6,60,-259.9263357,166.4776786
vib,limb,full,6,65,-247.3604429,173.0805286
vib,limb,full,6,70,-236.4555929,178.1593286
vib,limb,full,6,75,-231.80265,180.1498786
vib,limb,full,6,80,-227.6337929,181.5038357
vib,limb,full,6,85,-223.7379429,182.41015
vib,limb,full,6,90,-218.7086643,182.8776643
vib,limb,full,6,95,-217.2379,182.9527857
vib,limb,full,6,100,-214.9870929,183.5747857
vib,limb,full,7,0,-402.9378733,7.878746667
vib,limb,full,7,5,-402.7607333,9.76444
vib,limb,full,7,10,-398.0580467,18.57159333
vib,limb,full,7,15,-391.1450667,30.50529333
vib,limb,full,7,20,-383.7714533,41.6355
vib,limb,full,7,25,-370.6177,59.50418667
vib,limb,full,7,30,-359.04428,73.81512667
vib,limb,full,7,35,-344.2153,90.30462
vib,limb,full,7,40,-328.6339267,105.7170467
vib,limb,full,7,45,-312.7191733,120.3009067
vib,limb,full,7,50,-296.0150267,134.2372533
vib,limb,full,7,55,-287.4646867,140.99304
vib,limb,full,7,60,-273.35174,151.5202867
vib,limb,full,7,65,-261.4403333,159.8526867
vib,limb,full,7,70,-250.97702,167.0666667
vib,limb,full,7,75,-241.7455867,173.1899533
vib,limb,full,7,80,-235.81266,176.90206
vib,limb,full,7,85,-231.51488,179.4635133
vib,limb,full,7,90,-227.9302133,181.7232467
vib,limb,full,7,95,-225.5090333,183.4711
vib,limb,full,7,100,-224.3998467,184.7468067
vib,limb,full,8,0,-397.4662,8.56794
vib,limb,full,8,5,-394.7198867,13.38041333
vib,limb,full,8,10,-386.8287467,25.12224667
vib,limb,full,8,15,-376.3927133,38.92751333
vib,limb,full,8,20,-361.19436,56.941
vib,limb,full,8,25,-341.8751467,77.43716
vib,limb,full,8,30,-323.6378267,94.89710667
vib,limb,full,8,35,-305.2469933,111.50386
vib,limb,full,8,40,-286.8466467,126.9704733
vib,limb,full,8,45,-269.2712867,141.0254933
vib,limb,full,8,50,-254.1908,152.6567933
vib,limb,full,8,55,-245.2603733,159.6909533
vib,limb,full,8,60,-235.68582,166.91412
vib,limb,full,8,65,-229.2145333,172.1715667
vib,limb,full,8,70,-224.0499133,176.2307
vib,limb,full,8,75,-219.71822,179.2234667
vib,limb,full,8,80,-216.945,181.2929533
vib,limb,full,8,85,-215.1009133,183.0650867
vib,limb,full,8,90,-214.2314133,184.3356733
vib,limb,full,8,95,-214.1161533,185.38284
vib,limb,full,8,100,-214.25366,186.0952533
vib,limb,full,9,0,-400.4333929,-5.86761
vib,limb,full,9,5,-398.0859786,-2.126560714
vib,limb,full,9,10,-393.7911857,4.287885714
vib,limb,full,9,15,-386.4765929,15.54513571
vib,limb,full,9,20,-378.9696786,26.79912143
vib,limb,full,9,25,-368.4575071,41.45267857
vib,limb,full,9,30,-360.6311286,51.38186429
vib,limb,full,9,35,-348.1087429,65.9522
vib,limb,full,9,40,-333.11655,81.22764286
vib,limb,full,9,45,-319.5591429,93.78967143
vib,limb,full,9,50,-303.3618,107.6162
vib,limb,full,9,55,-291.6611714,116.5950286
vib,limb,full,9,60,-278.5268,125.9905
vib,limb,full,9,65,-264.5085857,135.1125286
vib,limb,full,9,70,-252.2235571,142.3793357
vib,limb,full,9,75,-240.74305,148.29
vib,limb,full,9,80,-234.4758214,151.17295
vib,limb,full,9,85,-227.2356286,154.45335
vib,limb,full,9,90,-221.4331857,157.1017786
vib,limb,full,9,95,-218.29835,159.1149786
vib,limb,full,9,100,-216.5879071,160.9113714
vib,limb,full,10,0,-405.1003786,36.95829286
vib,limb,full,10,5,-403.5021,40.019
vib,limb,full,10,10,-396.9462071,49.05252857
vib,limb,full,10,15,-388.3824714,59.98760714
vib,limb,full,10,20,-378.5270857,72.50362143
vib,limb,full,10,25,-363.2304857,90.87627143
vib,limb,full,10,30,-349.0097,106.3466357
vib,limb,full,10,35,-331.9878643,123.17495
vib,limb,full,10,40,-320.0532286,133.7067571
vib,limb,full,10,45,-302.5868286,147.92435
vib,limb,full,10,50,-283.9049,161.4849
vib,limb,full,10,55,-274.8260143,167.6866929
vib,limb,full,10,60,-259.8487071,177.1585786
vib,limb,full,10,65,-250.88185,182.08735
vib,limb,full,10,70,-238.3854714,188.4139857
vib,limb,full,10,75,-228.8930286,192.4939786
vib,limb,full,10,80,-223.4480786,194.6428429
vib,limb,full,10,85,-219.1132286,196.8421286
vib,limb,full,10,90,-215.8697571,198.7657571
vib,limb,full,10,95,-213.6141429,200.5294857
vib,limb,full,10,100,-212.1800214,202.2071929
vib,limb,full,11,0,-401.223425,14.76924167
vib,limb,full,11,5,-397.3660417,18.96954167
vib,limb,full,11,10,-397.3660417,18.96954167
vib,limb,full,11,15,-387.3981583,32.12575833
vib,limb,full,11,20,-384.20875,36.51115
vib,limb,full,11,25,-370.8729667,55.63655833
vib,limb,full,11,30,-364.661275,64.37206667
vib,limb,full,11,35,-344.492375,90.50366667
vib,limb,full,11,40,-342.671625,92.89823333
vib,limb,full,11,45,-319.9508083,118.2810583
vib,limb,full,11,50,-299.29025,137.9821333
vib,limb,full,11,55,-293.2044583,143.963975
vib,limb,full,11,60,-276.03035,156.94595
vib,limb,full,11,65,-270.2728583,161.615575
vib,limb,full,11,70,-254.6396917,170.7979667
vib,limb,full,11,75,-245.2968833,176.4875417
vib,limb,full,11,80,-234.6451917,181.022425
vib,limb,full,11,85,-227.8789917,183.8241667
vib,limb,full,11,90,-220.314425,188.5736167
vib,limb,full,11,95,-218.2767083,190.2237
vib,limb,full,11,100,-215.9539417,193.7710667
vib,limb,full,12,0,-403.9641214,21.65782857
vib,limb,full,12,5,-402.3632571,26.82292857
vib,limb,full,12,10,-398.9511857,35.33506429
vib,limb,full,12,15,-393.0890214,46.63173571
vib,limb,full,12,20,-388.03845,55.64421429
vib,limb,full,12,25,-378.8614,70.14538571
vib,limb,full,12,30,-371.5980286,80.97596429
vib,limb,full,12,35,-359.9054714,96.67588571
vib,limb,full,12,40,-347.0187357,112.4124929
vib,limb,full,12,45,-333.2057071,127.7928286
vib,limb,full,12,50,-317.7270071,143.4300714
vib,limb,full,12,55,-309.3652071,151.3644857
vib,limb,full,12,60,-294.7938929,163.7101071
vib,limb,full,12,65,-280.7124929,174.1697786
vib,limb,full,12,70,-267.1656071,182.4462643
vib,limb,full,12,75,-254.1630429,187.918
vib,limb,full,12,80,-245.1489143,190.1213786
vib,limb,full,12,85,-236.9253643,190.3861357
vib,limb,full,12,90,-230.5314571,193.8600786
vib,limb,full,12,95,-225.9478571,195.6526357
vib,limb,full,12,100,-223.3842571,196.4089429
vib,limb,full,13,0,-402.445,21.06426429
vib,limb,full,13,5,-399.6829571,27.16582143
vib,limb,full,13,10,-395.1886714,36.69430714
vib,limb,full,13,15,-388.3969786,48.38746429
vib,limb,full,13,20,-380.9309857,60.11437857
vib,limb,full,13,25,-368.9731857,76.78516429
vib,limb,full,13,30,-359.08425,89.10039286
vib,limb,full,13,35,-346.6052857,103.4305214
vib,limb,full,13,40,-333.7719929,116.7957143
vib,limb,full,13,45,-320.0347786,129.8214643
vib,limb,full,13,50,-304.4593571,143.0103714
vib,limb,full,13,55,-294.9319643,150.4128
vib,limb,full,13,60,-282.1434571,159.8497643
vib,limb,full,13,65,-270.4817929,167.84695
vib,limb,full,13,70,-258.9108429,175.0544643
vib,limb,full,13,75,-247.9191214,181.1891
vib,limb,full,13,80,-241.4686071,184.3964357
vib,limb,full,13,85,-235.3039714,187.01705
vib,limb,full,13,90,-229.1893429,188.8650571
vib,limb,full,13,95,-224.5300786,189.1672429
vib,limb,full,13,100,-222.5438214,189.9972857
vib,limb,full,14,0,-395.1056786,10.13850714
vib,limb,full,14,5,-393.1051571,14.00955714
vib,limb,full,14,10,-388.6770071,23.71669286
vib,limb,full,14,15,-382.5372857,36.33520714
vib,limb,full,14,20,-370.3985929,56.62916429
vib,limb,full,14,25,-354.1778143,78.76752857
vib,limb,full,14,30,-338.7643071,96.72332143
vib,limb,full,14,35,-319.0745214,116.6900929
vib,limb,full,14,40,-304.2879357,128.6293429
vib,limb,full,14,45,-286.0984143,142.5909
vib,limb,full,14,50,-264.8322429,155.4779071
vib,limb,full,14,55,-255.0456,160.4263857
vib,limb,full,14,60,-241.3204571,166.3373429
vib,limb,full,14,65,-233.2538357,168.8396857
vib,limb,full,14,70,-223.3403643,172.1453071
vib,limb,full,14,75,-217.2814571,174.35785
vib,limb,full,14,80,-215.2295357,175.4428
vib,limb,full,14,85,-213.4438357,176.9950857
vib,limb,full,14,90,-213.0563929,177.3819786
vib,limb,full,14,95,-213.0312714,177.8762357
vib,limb,full,14,100,-212.8708929,178.0945857
vib,limb,full,15,0,-398.9911231,36.77411538
vib,limb,full,15,5,-391.9187923,44.10529231
vib,limb,full,15,10,-383.2036769,56.13577692
vib,limb,full,15,15,-374.8936308,67.24706923
vib,limb,full,15,20,-362.7673308,83.08276923
vib,limb,full,15,25,-345.4391231,103.2811692
vib,limb,full,15,30,-328.0029231,121.9912308
vib,limb,full,15,35,-309.1028615,139.1380077
vib,limb,full,15,40,-293.4306231,151.6974615
vib,limb,full,15,45,-273.9779538,165.7149077
vib,limb,full,15,50,-255.7061,177.2873
vib,limb,full,15,55,-249.4744462,180.9599231
vib,limb,full,15,60,-238.0481538,187.0877462
vib,limb,full,15,65,-232.2928846,190.0041154
vib,limb,full,15,70,-224.7877462,193.8524538
vib,limb,full,15,75,-219.8477231,196.3028
vib,limb,full,15,80,-216.5460846,197.9987769
vib,limb,full,15,85,-214.6005231,200.1789077
vib,limb,full,15,90,-213.3440231,203.0448077
vib,limb,full,15,95,-212.7725692,205.0326231
vib,limb,full,15,100,-212.4376769,207.0478846
vib,limb,full,16,0,-391.6512067,21.9383
vib,limb,full,16,5,-391.2552667,23.39430667
vib,limb,full,16,10,-386.8276133,28.726
vib,limb,full,16,15,-379.41536,36.97923333
vib,limb,full,16,20,-369.0087267,49.8163
vib,limb,full,16,25,-355.4018867,66.16735333
vib,limb,full,16,30,-343.21526,80.63652
vib,limb,full,16,35,-327.1356267,99.08285333
vib,limb,full,16,40,-313.74986,113.2084933
vib,limb,full,16,45,-296.39912,130.0421533
vib,limb,full,16,50,-275.9728133,147.1933533
vib,limb,full,16,55,-265.4057,155.33578
vib,limb,full,16,60,-250.4287,166.55284
vib,limb,full,16,65,-240.4409067,173.16348
vib,limb,full,16,70,-229.0479667,180.3843467
vib,limb,full,16,75,-220.0625,185.4077467
vib,limb,full,16,80,-215.48938,188.2652733
vib,limb,full,16,85,-212.1979267,190.9852333
vib,limb,full,16,90,-209.9790467,192.8978267
vib,limb,full,16,95,-207.8387333,194.7164133
vib,limb,full,16,100,-206.4402333,195.9158933
